amount,address
0, terra19w7qsxjw7hs4yply8gh34se695zdkr6ftnjs74
0, terra19wcx93cjms0y4g2yyhekjxegmrnk6tq6prg4cs
0, terra19wcy3yvjcur49asxn9mzjaldaysmh9xlsp058e
0, terra19wdnxtmmn3e5sq65vce8003cv9mqz8kycgtd40
0, terra19wdzf4td8amlhf38gjwj0zaaexzme9mmksck9p
198014579, terra19weduflchx9nc4j8xns5uqjzgwn3ds487wth57
0, terra19weyketx7fhw4ppxgcss9ve3amhusul4gg43cq
0, terra19wkzkq5u6m23pv75aafk37p0xgfm7kutnan86q
2839588, terra19wlc38kyg7fkckktqwxv9wcx6myykd2v2xmy72
402331538, terra19wwkhtp58ywuewrjaxh2kk3z6wxp092atau9m3
21612933627, terra19wyf376zt9wl7y4qz362sxfmwpw9fgyf7vu6pp
109975509, terra19wzr36d0pzqlswsrzx6gsrds38mxglpy4vq0th
173695636, terra19x3yjm6v998nmzcrmrndpdmpur5j34u5q55u08
25276434, terra19x45fmcfmrnhe35r38xwtutft248ylj8p9mh5j
0, terra19x89fna84zw4hkh2lacuvwrd8wq7372ngge7ud
0, terra19x8cw35dvsa473nq9uevgy0n9pjqe8mlper89a
0, terra19x9fm625wr0aalhjhmlpnqjht35fkkays40ajk
799999, terra19xcznehf7u6dpgtwsrh0tm72uls7uk3me5q92r
328522242, terra19xhenvau3vfg563c4cwep9rhewp4zdw8ce0p40
0, terra19xhzya28uj9u94zhwzznepsm9xqy0em48688xc
18455821, terra19xs00vr69qyycf5dpzdvqfsany0847yrvxpq25
0, terra19xsrksu3zamnagkgqavtewuq604snmuec7c86e
0, terra19xuhcnes7f5ujvsqqxth8k8lx0gr342mvj4xhf
0, terra19y0qpm35tyku0smplx2f9s7e5kdwug0tym2ta2
158648560, terra19y8n62fdkajnrdm04ueykk5l46z8lurymdcg85
29991728, terra19ycmzmrqx4u0gkluszdkkclg8png7yy2f9njcd
81522111, terra19yjfvjutjg3ckaw08za85wsj2saac6z4865nme
0, terra19yp35dqsw09fscywlfpgr8f5avaqv0ac26e9n5
109241464, terra19yqpplvrfvwraukxcsjh0hra867jnskl2vqtnu
18472227, terra19ysa8w5jj56wyl8n9ac4v0tuznsshauw7p33nd
6542242, terra19ytp5g22lvp3mg45rzdxl6ly56ge6wa4peee7h
39320254, terra19ytqkpz2cjxnr3ej5672df60hhew0y8a9lxdjz
0, terra19yxjfvnm3ye4v7unlcwehdgrj2trm7jjlz3g94
213330877, terra19yxstt57mlz6lunt8zlh2934hpwd3gxjny866e
0, terra19z5u6hj0jcpdv7mh5jskgjzns9umne62l2u7sf
18455180, terra19z6z36uzr7tt3mwsk7sq4qf34vnzdyggm4495z
0, terra19z8s5p35pyzzdvex8dfqce44du3p9eryylnul2
0, terra19zaf68t0f855xdm0gmctfd0sfd4ua6yp7qwul7
0, terra19zazttml639ugcvkw3gnmng3vgvfygu84x24hn
99942129, terra19zf07jzccjeppygm8tr60et7pgz2ww7wp3sxgg
178749512, terra19zgd0dejzm0uaqx2tnw8cj7tpcalv6v5d07tq9
0, terra19zhj39zvgrsq2j8dq8lqscpau69grqanuf2wmh
0, terra19zkr436qffd4l96nv2cll886dnnwfcn56e4zwx
0, terra19zmpd80lxp44k3z8wtxvd6fe05z3lscpm766wa
451176881, terra19zrzxll4j0ltfmjkeuuuydqd474yy5pm8upxn0
2232662, terra19zsm8v5j5cg454rr6ecs7rsa7px83szlkj4l03
47577749, terra19zsucu58735zgn8dmlvl4a72x97v9fxe9dvuzd
0, terra1a03pcgwgxceurctp7c2epztdd66dyht04cwn6z
0, terra1a042nj9dzq6d6yqtx0m303jqt0hyuqeddcenq8
0, terra1a085xucvd0k4xq9xycfc8uregs3azrn62am3ju
0, terra1a093vk4uwrr82x73sv3w8z5kngv82z8w0y3nu4
0, terra1a0c73q0mcz6uwkwj2xhxgl3gkwscdh7vry0ap4
74591215, terra1a0df7etvxgtx72k6ckcwpcxlg4yyxv6an36vge
236875930, terra1a0e7na0p2j93rp47ahv6gk0kdqvegw8gn6xzt3
81, terra1a0lezlmc2k4f09d50g36fduyl2qqy88rpvmqwu
6188929, terra1a0m6yu6p4rsxx6l0yjz3ldpj6a2at36u69yg8l
0, terra1a0u089chxd630ru82ctwg2nh0px2dlt6snapx8
18473222, terra1a0vhpxlsldrcqxhp5au0tw53qz5nnap8htnc95
33251800, terra1a0vj0p7hpfm9tlk04xufl3sfwazy4y9vgml8ys
0, terra1a0x5rv4qdp4duws7dgf6je9xwpzmhrzdhdrnmk
0, terra1a0y7xktyt8az2hlszcc45pnlpfkf8y7dvkwy03
0, terra1a24cpyw693lskl5qlf3lhywd6m8p92mls7647a
0, terra1a27mwtwaw4mgl6hr444ypawc65s0c34zfugx35
18473133, terra1a298zjqrg3az0uj2mkqh8ddwxuxz9q2ndn2sg2
18473222, terra1a2cgz7ef5tstta5z8cwvx8wuj40ywewvaehgas
0, terra1a2d03zjv6kdsmpf24najzpmze2zey6lfsjjnnw
37130520, terra1a2fru475gph4vt843d6xphkn03cmycn2xhmug8
18455409, terra1a2l495nfkhdsqujpfr22zs2nqlu2ja6fu5htv4
202403529, terra1a2tee8fquyn37ugt3ltf85qd884y5zefs2d0w9
56831402, terra1a2x05lpgluvjrk4cwux7xes7x97chrdz4farup
0, terra1a3a0wjluvajpp2p3dp6s2caa3qx5gx9nzdt7vz
0, terra1a3au7yhryuzzaq2js56t8g386e499pa2y5dka2
0, terra1a3cfr8ufl97hxuyjx2luend23zc669dusd850r
7707044, terra1a3e04l36rf8tkfm5t954wpsh75hgg7j9g5amd6
0, terra1a3em0dwset349d498n5mylp3fawlum8hut4t04
76604515, terra1a3kfjudanazgmttemvhfgk3jzu269hqevgj8qp
142018009, terra1a3njthnz5t7an3amrupqtrk8a3wdqt4yccgk3t
0, terra1a3pvd3g5th4jr3kchakvavp9tardcen5t0u3vw
0, terra1a3rhkdaagvhwqu4g9tqe77946zpn9p5z4t53kj
754125603, terra1a3rmswlyemx7n0tqjyka0uf4axvqu55m4hx7av
0, terra1a3yp5krmejzrfu2lgy4rd08uasshcpqp9jzurj
0, terra1a3z8t553p7sl6nnjjn4q4aflkwcfchhf39j4wy
0, terra1a439hmezvdv6x358hglrk2r40x9nptxzrt4v27
18473222, terra1a47pmj97ufpffhu2rfnd8gddzl9yljjnk0c94w
0, terra1a485ldmumauya6sqejycdtutwzvqrsllstkuxd
0, terra1a4adczawvgja92ulffwzar2rrdv5gcnhzwhvnd
9135234, terra1a4dlknq5nrgnxddjp7kv7u9xw76u2kz6jftc5u
19578209, terra1a4eppca78uj0u8u5kpm8at38ntzcjwc4g47g3u
23138483, terra1a4hxvnzgl46gez2jgdhhy6lwmk503dqe643w85
14821495, terra1a4z79zhzma67qe8tut2s39ld42prvur50qjem6
0, terra1a5dzccz3chg9v4dzxlknhutkjtvxfweu8qgvkt
0, terra1a5exqkdn9z2mwgv4j7jkeleprs9ptvlpzs86fz
16900958690, terra1a628yvwzkpz79zhaz8dfnn5mj9xxgtwfl5wecj
0, terra1a6cp5tvq4dkdtl8wuhhzsjkxe4zvvjytfggv8l
169010508, terra1a6g69kvgrkt45a5he59v73p9v4uh05ex7vqlyy
0, terra1a6ht05x6lhppruvfrv9yttnen8gs8ep92rtnre
0, terra1a6s6d93lj6ne2zgpwzmg9rrppygzry88vjk8qy
0, terra1a6vssdkelv6anteves4utcuzexdahjkc385fqj
0, terra1a6xatf3w3vj40cjd6x4mffa4nffpaf4a4qwtv4
7875463, terra1a6y507q0zavag609mmtkgwl3p08e8dh4qnwgsl
0, terra1a70npdrh8kvllhsrmhqeu72wyy9lyfg5zjezpn
0, terra1a76tynel5djtr7tjs0lrqr2dh35gpqkh2yl0pt
2220724485, terra1a77822p3y4h7auajjjsmgua0gullssx6s5uyja
51717290, terra1a7ay03g0uvphnsekf2fssmd7wzdemh6vlzlczv
911425027, terra1a7e6wet4da5ufj4cu49k0gvefyaxclgf9kuhln
0, terra1a7e8ptpvcunffm3jr7a62nyfdmm0jaxnvth7d9
0, terra1a7gkx4vkze7cku3zns4t503jqyvjdf5l7mwjum
100000000, terra1a7lmmmtwryfhwdpfqh3jzl6ujd00405732us7j
2481855279, terra1a7lrn0h92vy9t3jxnll5ad022xaf5tcapt7azf
0, terra1a7uy2dxz3kn2yxgnr4css43twz2d2hvnra9rh7
0, terra1a7wz3fsul5exnaary759evja622lrp032e5clc
43135225, terra1a7xm5ah2xrxh2dx26qcwe7qpwnasftfu8w9dkk
1303778, terra1a80d3vrrr72a7zkdls560ad9wkf0qdn2dgxkw4
0, terra1a83hz5wklwk7d720469rcc6m35m59l82up820c
0, terra1a87v6dx8slfl3z0yw362jcttrchfh9zpa3gx7t
0, terra1a8daucv8u02rvyxkm5fpf2t7rj9fxzcmelhuu3
0, terra1a8dq95sg6czncphpuxrfj85v5cv2d3fv3lw3jx
2202846641, terra1a8gq359yvm3h39rrpv2ggxyp5zkzzhs4zfm8r5
803552093, terra1a8mynmdzkdrklchepcz96navjl05vtqjmfkgjx
25712835, terra1a8nxc5ck9rwl0nvcpjmuqrslzmnkqwz2ykvmxe
0, terra1a8ptyjk4tr4z5vqjgcpv03kc984tau44ccpcne
67537705, terra1a8yj0hpga6tfq75yxp96dtnap0w0lfcclzkeas
708142738, terra1a97wymp68q5zem6cwll5lkdkw6aendahxc4arw
148875505, terra1a9e0av0l5jyd2uztzwvukwmdwq0e420h49uk39
0, terra1a9eyhp2mux7zkw2k62tqf3rcfkkn28g352h57p
0, terra1a9gvsmjnq6vpyve7t2r9rl7s3jv6zz8dtt65ll
156016868, terra1a9hjtnyd6pd0c59es5kp6kv5uhw8fgv2f3ur59
30665598, terra1a9lncxhuffffm2e8dmmdstr0s4pw9wg4d03qtc
0, terra1a9znuftu275ucs6sd9wm4jmfc9npuntxmds6e9
116979051, terra1aa7srekhyurfzlm4089p6f6v7dds0ff0xz7nn5
18456091, terra1aa9082jpeadms7jnxamp0grhyvwjdnkhh5j6zm
195229468, terra1aa9hdf693kv7cpeugf42naqjeqpsens6huf50v
163422822, terra1aayj6na3mty3nmc25cez8xs27gjvs7r3hn56v4
0, terra1ac6fctgd4d6d9wkqeyezp9ycdndx7efjcs0hhv
89692779, terra1ac8vd7kehvvne9gr0gmcc65qv7p4tgwz0ul89f
158933462, terra1acfndvch52pe3tmfa57xvs4ura6d0qr2zp8dc8
1063931, terra1acjft2c0a6p42sfdpvw0dtkwpauk5fg5jwf0nm
0, terra1ackda822un9rm9pjeepef405nznx22gz7th5hs
183068811, terra1acn38r9q6gnz0ctmlavtkv7ym848ewaa506c6q
0, terra1acn3lgrzyqk78wge0h32mftgqfqg9xltlgyx0p
0, terra1acp2rn4fw2fglycgmy9ggpy7u4a4l08fv0rvj7
65579044, terra1acun26p58ck4lt9gr3qjghcp4ehnsjf9fd5gyy
639169105, terra1ad3yezy7hy92qt9mqyg2q79jgt9ways38wq9tm
0, terra1ad5n86l7qg82mt48zr7r5lhjh44ug56jkqgjtv
125766367, terra1ade6wznte6rsye4sednkvn29vlh6pq6qfyh486
23793927, terra1adkjl2a5yvh5sggraj2cwc59gwynne775evpme
0, terra1adlt697lkaey8xce5fe4uw7z2j0cu88nrjvj5l
0, terra1admev7pq88hu64uwgpsa24hwmvtwngmzp5j9wp
0, terra1admhwhrq59a9n4srf5wetyg95znt0grp548877
0, terra1admlce4lfp0nm45gfvlyqku9f9rf2lsuf5rydl
0, terra1adsnxltylr0k6ehsf7yx8a2puh4ge0el32atau
51888347, terra1adt9xj463008nsgxg28jemsm0ecgk66v6evx54
0, terra1adu5h56uveg92ta7xhl2u8yn2xhpth7vt44tmk
0, terra1aduv9v3zeue8nlzagjtwhqp498s62q0tru9ym5
0, terra1advsvxgf7mqnjtruz8qlwn9mrpjkuxc8h95cek
0, terra1adwuuztz8dyrd8s26a5jswrcawtxl59weaah7n
0, terra1adygnhh02pzejtfe3tn0x29ddjg8f0yvt23xql
0, terra1ae9r2f5wvt69xhxycf29w8aywetsqkadk3xxw9
22974094, terra1aehmllpm8vcravwyu00pvxkanu7svfj3jf3nen
0, terra1aex4h5d2qrxg4f2jq9lsejhm9d0jeshnx40xt4
0, terra1aexlt7zdz27qrdxp6vz86vvvquxf5a54k7z8hu
1419839221, terra1aexs0qx9k3gfwqepk5z5k3x6vl6gwsxfa2ng4v
0, terra1aez8aatmkv57f05kc9tstg25pc3uar98kc7a23
0, terra1af20r5dvx6ldghr9eun7azfe7703774uyhy3x5
4228803828, terra1af6402nzackmckel88689p5lr2xse0grk7ulsy
0, terra1af7u5mm9dzjjsvrdja22f8z7lsmlnklqy9470z
18473222, terra1afaqlu34uufm7f3x4zz9lntwy625k5dh5q78f8
49014159, terra1afhy48x7kq7u8d6wpcgnfgvaymlfk7fk0jfyak
5370567, terra1afkd5f8ppxldwcxjvqa2d5yqvan83xfszc32u7
0, terra1afknwqu05z7e7vstft2wdfh4gzsdcnjz9hvg9y
240438227, terra1afp25ng5z97w3kawvuuxdjkjaw2nt0qymr0sgn
0, terra1afvm63al3ss8sfhll646gx73dq3ctqzxagpqgn
0, terra1afwxwrhr3h5vkdx4l4efytfpnv03knuq2uu3ql
31729837, terra1afxuchv8897h8jxzlgd8k47rs634pw3c3qpvqj
0, terra1afy73k5lar0cyvmn2yn4dz3p79q27fqqaclf9e
345000000, terra1agcrn9hufd5mp04g4rxmatkl98vk68jkdush9e
1041758705, terra1aghh2nt808ud27qsndpkwqs7dw0uz6n9l0cek2
54651675, terra1agj0hp2tr3c7a7pq6zpmx3u8d08wm4rphk2ty3
0, terra1agn0xnjgu3hvf84sz9nw0h7w4sga66euwz07hu
0, terra1ah5hkf3afprw7pyftpynq5lggcccr3tmkgpltc
100776889, terra1ah62tyqharc2q5lcfpwe6p8j4fxqd9vruvs8dq
630027836, terra1ah69mjgpm8mv9ny0vc6gluwugsgps2lvynae7c
0, terra1ah8h70xs9flft740s552y7ff0ve2s7dgygu7q0
0, terra1ahdp0r5t5kl0msnnpa90uhuj59fkrlgx30ggs7
1009221, terra1ahenk9thc88crvrd4g35pz7ujuz5jc922rje28
596144, terra1ahk9qr58lfhphv0nc4nqf22q2vsm99rd9lkg7s
107019610, terra1ahpphrs6ngnzgf3mzg24r5k5haq8wxq33nexs0
18452039, terra1ahrqlrwzl36dmxde8ssyasxppr7rg2fa36fkq8
80509038, terra1ahv2yn8ma83946ypy3lcvaczp8ktua8w0yut5t
18473133, terra1ahxfm8mauz8a68dy8kw3gvu4pac34wy6kyvuws
16623196, terra1aj26mqt2zzfnd2qxh5s6gnvc0llv4cc06qjhn0
0, terra1aj5ep5as39lx8w73gryu3dk9carfgvy52eyxd5
310690052, terra1aj5t3u2jh8dac2n272s5hx508an47ua9pkh72f
0, terra1aj749s3mqexkn4q79htvchk48wrn2lwrqcqsrc
68806755, terra1aj8qw9v29f6dpeeus3fnzq639m5hu50yyut2ga
0, terra1ajd2e3cgkxjul77cy9skwzyjrt3cekh6ej38vm
18473222, terra1ajh7cmcy54nqngnegrlk8pg8z30yu2uh6v3s84
20804178, terra1ajjwq2jwpace9lxgk9fx7udfztj92j5fx9fyuy
5231314, terra1ajle3w7mk3p84je9afq20kgh364h8ztqkvp0w9
59479264, terra1ajn36u2yklkrh7avm8vd0y0dz5d9y2du955xlh
0, terra1ajtq9crfevaec8yef3fa3a2cu7wwnxqm3flk90
52120996, terra1ajy7c0cyp7yxdktg4u58gppgevejudzp50frpk
816080, terra1ajz2wjm5nunzhvu4e7n6u2mx3620zww0nw033w
18468148, terra1ak2yxh8jjwcrwu7kyx6kzzqjttakyjm7qdypy3
0, terra1ak672uz865ydaa85a57fj9rl2e9ngukgfs54vu
794969462, terra1ak8nda7d94kycg5crcy4x4malhmn52n867ykpw
0, terra1akcj8frgpeadsa7hxwm4gsk0m636rfcfr8cu2n
20717479, terra1akcw50w832fgg84xae46fne8453zp7m9en5c6v
18473222, terra1akhxpt36raqx00w3wzsgpp8sf3d2mcusy498u8
0, terra1aknwmx0yavatu37f2azl305hastf40knher5ce
0, terra1akpz8efgy55c8amt6fjkh90m2zenmzmwgywcux
173679690, terra1akrzcfkf9r4vljw3eex30eu67jujmxgy9hvawa
1263725165, terra1akvcef25aqx3g30jh6u8tnf86kux7sjah7xjg0
257512420, terra1akwqelvqhgaxq49jvnl9cnamzhlr2n3huc7t4w
457124620, terra1akzl5f2y5kz5qmrwx82dpy6rsemw7es92xev7k
102976690, terra1al5gy0yq4ngzpqxyc5z7j45c0rud0mmk9uuv96
1415036982, terra1al8gl3exrjr3sw66f92uksegzjpqr2xuxjvf27
1066045433, terra1alc2a5ffwrmvkjj0aglxwlntdr8665z7vq7000
2991313, terra1alk7zde030ks0a50s2zwfn0sxz46750h28x99w
275507262, terra1alpg5355yw6tnftgrvqppken9muqlxwljs3h62
0, terra1alpwqnntrljvslcprr8drrww2yekp77n7hncwz
0, terra1alsj3sjg4rnq9w89dndn5wngz2pjk0r47mvuam
18469435, terra1alv3pvjzetqz9cmmks2jp5myrlskw6lv9l0qlp
0, terra1alyp9gq7xu4synxdyh4ukjk66zfhhlxc0nj9ph
0, terra1am02he854rsye9d20dfe30vrssh3pajtkqnefh
651083765, terra1am30ctklgn9hcwua2sah2enf4d3wknq5grjjm7
0, terra1am4umhdgdv2mm3e9ctc2lq779mmlj7xrrj2dcc
540511, terra1am52avg6yx75996z8z2v4wkcz3t8ewuhjl4tqv
0, terra1am7lgfj55uma2g0teyy2mx69059jlda8pggtdw
0, terra1am98ux6av9anr9tt672jmzudsagwlrcevjvvjp
0, terra1amjt3drhwntkpcpqnmvu60mdau0r5mepdqlau6
0, terra1ampn5w7c85sqqgttgs6clytwxga23x2p6vrgdq
0, terra1amrrlsvh5hlhd4dnjpcw7yufrn4kq5fey8a0q9
0, terra1amsx3unvuczgjqpz9cr77dzy4udln29dqpwezs
8455123, terra1amwdt9vl4avht5yqkvv00d8hmmzhlssg37hc53
56162317, terra1an2md3ykumyqlnluj8gkdzf39zlte33ya7tut6
0, terra1an79na7kux9ar9f4yplq4zg8ws49rp28frd5lh
65579939, terra1an9cdhmy3eyk8sc9s6s0qs0knyqgzcc2g9lqzq
85009703, terra1anda2fyy00amaxe3ryz25n0kf5nnvstmmkedpc
0, terra1anf5rsjw7vs5yna0ylnszk7rcrkdzz5n7gl2ux
18472624, terra1anf5zd8teljkt7j20qktr2x3vyugwezaph3x7x
0, terra1angv8sda3n4dd77l84p5a29tj6c298mjcll2ke
0, terra1anme2hej4w4znfuemvg84an8dc8hr3kv2zu0m5
483352041, terra1anqdmcgvq6gyfx0p48azv8nr9g3n70gs9xheky
107328959, terra1anrjczr3qm7v2mfswj399ljp93mealxckkv9pv
3843826932, terra1ansggn3mkezhts9meztwemcg55welzd4fvcpzf
0, terra1anwr5c56he0nmtt72h4v3ztd73qy88y6tyqf6q
102065175, terra1any948ttejkv63vmu39huphr5zmn429hnfeyd2
18473222, terra1ap4lgq5lwq0my7vgaudhqku0aff4y396jlsp0u
0, terra1ap6yg3ahyqxp2jynta697yx90479krxzavle70
0, terra1apcvfccryplzwgh5763l2mnkrsyap0muqmhxwy
702866467, terra1apeyehuxqzz0c2gegg8p84w25ptqk8u6h39drz
0, terra1apf0ua5cls9z89nkdssus4nzfrs97me3t4qy3x
0, terra1apggr5c937lvde90dkay6zyg0nlyq68jev2axa
0, terra1app9ezam97mt4e6n8dezry6razhwntde8r2qfg
0, terra1apyfxn736lnj5p5qqjas5963qtt3pr02rtg6lz
499999, terra1aq3gv7khcthchcdms7xq24htd9skaervgttmr7
0, terra1aqgp6v5zdsqjrxc0gg02qkyu3vx9325kea0279
0, terra1aqkwhnf3sq8jmwuvcrmxe9a9jteje8kgl4p3aq
0, terra1aqnuqj480tqwcwfppkw9eex95a0mw9ygu888cp
137247668, terra1aqnxxgne3lr58fk50lfqpupja6wev0xp68x82a
52566738, terra1aqts0ecqlxsrhae05l5nv2xcflvamml4zsa64l
1, terra1aqwa42lumk058zqq9vp84q80amcnx8fy4p6lsw
18473222, terra1aqyv7fa9a0atxx4nw2zxx0npzth42y3ec3kmsx
0, terra1argmv92ux5k6pjtfk3s5c9vgteqf8adn5rjnyy
0, terra1arhx6yf0kwe9fvg8c0k7tzzhyny9pnf3v89aqs
228144, terra1arkm8s5j9wjn3822j4cr55af98m2u3nhfm5248
70527416, terra1arptc0q8t88ad25rdghvtewxzrrjewqa2a4mgw
219972135, terra1arqzmwcfg5uerwt7lchhpk6q45jrjgwdrrrvlt
18468765, terra1arwuvl2kscyuzuwca2dwpm4k3ny7wrukstzgl8
0, terra1as0f582c4ukrdxxc2vz7yhqf9nzk8srmphvwdd
0, terra1as2wgfz4vunvtlwjaxppvfk86x359n7vg9v2fh
0, terra1as3ullaxwnwh7hae6mx24ccxc07gsj0ypf0xt9
0, terra1as54wc53000dg3gstcmk3n4cwunfyp32smnyy0
0, terra1as9jg724xcsy92nvylgyh4nn97dcld2hsk5z9g
0, terra1asga036x88ccq8rumdzujdzacz2htdm9tf09f2
891964240, terra1ask8x8anxmdg9ujwat43dfdhmkx365scu7kcfg
0, terra1asscc3evphwcarkwyjryrz0kms6uvtsjdgk8yz
179485907, terra1aswpmlh4duwgsfaalahhtadcckz2pvfkzgkv39
518965431, terra1at435vrq82njp8xdnktg6emnrtysefe0dts0aa
9198236, terra1at49xfftc7tjeczqafgzadlgpch0ts554rz5z6
13359845, terra1at8ddhc6q93z38tu5vh35r9eks4wqq7k7nvxcq
0, terra1at8fungd8qxf39tgpr06yn8emgzuqrj604xxls
434993831, terra1at8y4k8x9grvhu3nq4el0n25t3u0du34pkr092
18473168, terra1atc206f9x379wvxhf456v3t9wh4rw7kwvawm6q
15514972, terra1atcaa2p9lv6al3u9z07uqh99anr5fgyde6kwmw
199997689, terra1atn3sh54qfau27d2q99v4h3z979t9jmma850cw
27992471, terra1atnqawfeg09ym0nkldjlqmcvssnsdm4r4r2jzk
490836646, terra1atpw0ezsrs6jk6vxhjuv8vge6rl26u759lrv28
66890335, terra1attgtjjpzth9xzwhatu0h07e5qt00fc4g7yq2p
18473222, terra1atulwu2nep5rvatty6vtgc43u7u429kjc2dudy
322799670, terra1atwl7tmk78hc94jlhj2hw6pzqaeety0uk8jlzm
158826080, terra1au49jaylhnerenuv4mexua6py4ut34jrxyk6fs
18452327, terra1au49x905y8rj83dnehq3jrnstqlfclqwrk9090
233538304, terra1au9axp4w5en7wf35tdx4fk6vdmecfn7cyrvkun
0, terra1aud4l8pkjzu2ugz8lu00uxjprnw5j5zyn9cdk3
1989809354, terra1auekclz6d64q2hnch3d97k0ce5u35uw9h5as7x
0, terra1aukw72yr2nq3dkduf25hutkpg96qd364t2hdz8
0, terra1aumfkltdy2kr5np4x3pjnztyws8lfqhth4vuyr
30665194, terra1aumt0au9rlh2lg0effkt5j8hcyqg4yqvydrkrs
4462046863, terra1auvg6uz38xcktyadryqagzkvdj43mnc6qlzfx8
0, terra1auwg2scdt2jq7vteskpjfqets2f4j4ferwnchj
35522642, terra1auxwyshtz7rexul68wdmr26w4vd0xjsumdcuhr
49082294, terra1auy8j2ymmv63z4lvdvresuh897f3vv4z6gxzh9
0, terra1av02uxah97npe7j2fzez9msdk6xe4v8vuuqynl
0, terra1av0cn439l964h5mau09q9qmpe0k6zqymd03l3j
43050289, terra1av2ynjcu82zhsq77wxpjw6n55ktg6tacz98vvs
1146628485, terra1av633r6grddadevm2drz6m9q4xywxk24xmz36c
52616775, terra1av9uusu26j6d6vnyqxzq4lxf8xqfgcw37rq6ua
0, terra1avhwfz75353s98rurt6fz7vtstdhfd5zscfckv
0, terra1avl8048hp835zx7pkwfqegdz2s79j5des73egx
0, terra1avmsnad9xzv9hkwf2npawjx0syuerkx2dzqu98
0, terra1aw5zn94yr98dmg4m6rhdzrc825njnn6u0hzfgf
0, terra1aw9vyr9853v7sr9wg2934auqffccw7mvxnaz36
18458495, terra1awx0flpqluhn84f24m8f60rs8eyapw95t898zj
18473222, terra1ax0mr30fwzn8nypq8090cuvljmv0vjql5vujcj
0, terra1ax556r8qn08us62px63ae2nwzexlt2wd5gx3ad
348127911, terra1axdvf5ks32p7nm3e6ym9t4frtqk3svk522z8ca
48309708, terra1axg7jkrznt22mpzx7lnvtxsy2xfenjxd8q0lwx
0, terra1axhlzvp8zxz3ju2eyf5jxjfre3gaxsa4ep7z4l
105544033, terra1axkjv8hfxaf0xpxvnm0p0h9sjt6plz9djrnvvp
0, terra1axncszw9np2k58kmhhqr3rn4znfl0s30c5fj7a
18473199, terra1axpsvquxl60af39fhhyl9vf90a8n2ljxt576kx
0, terra1axu9055zfqq35vw76j0zkvpxrwxengfhrkzmzv
0, terra1axxyw9edap0m37r2tysnqdhynsxwr3h4c0k7em
0, terra1axyanjkanare9n2750asgvzfpzyuumtm02w02v
0, terra1axycafj3agw4p0tv6uvx7jtmgw64e5lnsr3d3m
18456469, terra1ay03v0w2vnger3nrcuyffpkrc3f2l85mu44h9h
26907046, terra1ay5aghgdn7ht7a27pkezxepjuu66qswuztxwq0
390703521, terra1ayc563fzwmxlhpq25ap8v22xzns8xheyr9kzdt
18473008, terra1aykfux564ml4zex3z8l344d0yqqzxmkz7jf0zd
0, terra1ayrdsctv4zj3szlv8x5wm9vdzdu2gh4fxtkh6d
81884255, terra1ayutfamuujpnsqyq42gsg9hpfurgftq4gjmcdn
1, terra1ayw3lu3pucp2xftrtfncrajuvl7vset9tnjuzp
447547295, terra1ayyaz8fl4x6m7awjlvlc3hg9g0ajqztendh3v7
29815521, terra1az75rt657npnw5nj925zpea20dcfdatggdrp9m
78808564, terra1azcdjn5ftzzg5ajn9syvrxqtru3h42t27smcc7
176651641, terra1aze5ftc0w7xusmqegh29q7wchfptq4znpqhhqf
18459935, terra1azf6zj8dyld5k698tcdvj35hv3a86cd5djrefq
18473133, terra1azl2f3p4mk3mj04g4snu8kygyhcm6hmvn34z5g
0, terra1azq7eertd9ww90f5pqcl8gp6spmnrujjy67rac
188249378, terra1azqk3a5g3fj4jaqvvyfntezvr95qx6075fsg9a
627949473, terra1azqx5wzqwjy8da5negs0wyr3tt5sxdwu5kfrw6
92366519, terra1azuw0yhwva64a9nj4t528lcsjwqjgzpg3vnjm7
0, terra1azv2mdxa625fehv8mrjj49jfjdn46la6hyxxp7
1329963105, terra1c02p7xjunzmc0s3sq7uakfj5luh726d8n5yrzm
18466470, terra1c047lgaxy83sxzenf7undqhnx9casu79wx4h7s
0, terra1c04dc6404xeyc43jsvwmu86h0n4zyplsc02qme
26898030, terra1c07d59jze4qw4ltmudul7dthdyt4txzr8pdxk3
33558587, terra1c0c0nyx7lmev3rn8tfdaxea3cr26uc6twnkgtl
19308695, terra1c0d4jt46weup64mca48uysfh3z8r65d67735u3
0, terra1c0frj9anpff4akrtzwmmgw65pdg6fw9vgc92mx
0, terra1c0h4v70wzwvxggueu8ana9f0u3yzt7xwww52v3
393486988, terra1c0k6qvusdfj3qfumcy9cmewax7dgdfr49np4ky
0, terra1c0ldjgsz0vnrth5y0ww6s6h2kp4jg0t6y85l7g
0, terra1c0mqwgyygkt9yrnxglthdrfst2lhv6haf5t7rz
169186475, terra1c0nyws636wv9m6eag4uam6x0twtrgcemwym347
0, terra1c0q58le420sucvhkrlgre9ulqmstk3adtn33gq
403137585, terra1c0q5fvw77tayczkpskaexglcrne98zwzr0pgkh
80416372, terra1c0qqflf6hn04gn8x3csecwal85wsw7zsl9wjtg
0, terra1c0rgrslvlc87clsywedxfxq60sf4dyqg8nrzdm
0, terra1c0w3hql2sqw7alut8amddv5u6xsd5dgvfwgucr
0, terra1c0z7pp4hhpur73j5sfza72n4ntgzyar2eaepgz
0, terra1c24802tlt5g3tnlgj8zhzs8aqn92959j2v90q7
