TxHash,Block Height,User Address,MARS Claimed,MARS Claimable
B13148E8F0BE8772611E7BDEE3B70386CC3C6DA86879EF7AECA8C6A643ED7C59,7332260,terra136c2vagwfgsnfc8gh6s8mpaqt2qfaydjkw849z,19132962545,0
91A6FDAED0CD42524AD1366A5ADBE85486ADA6AF832BA219B6795B0DCB74AF58,7332188,terra1c3czr8s5wcfhlkl953nxle3v60q8x6vxdhg9yd,839747093,0
E10073D19A3D45312CF6E58EB720316CEC55A4C55D6F19DD4326620EAA9C248E,7332008,terra1puqjcpyt7lhkdpekr9pkdvdz8dmuhvjgt65r3p,124268461,0
E40CFEC4FBF5D5532C70029C23E43886FC995654184C4E976D40CD3C558FC2D7,7331982,terra1xwg7tswlaa086jch67dmz6qxvylswvm9hpgszp,553940654,0
AD717C4409B347BAB11811EFCBCA17B0ABF9EB9862C1BBAAE2F3DB66648E5730,7331884,terra1dvt8ynu678a0chaatqf2s9k30pz3fxa422mhv6,0,18491862
6FE1BB5CA32F29ACDEAFFA662E386DCDC5FB703C7B6D5F1822C0528DC8C0293C,7331649,terra1cjpfejqnm2p3h2hey7jre850zd6r2ehh7vxy5f,7807435787,0
27FC4E6053854F2CF91C12E8503221347B0254F58C6877AE6544D66D17079A64,7331602,terra1c2wejkheex43y08arclf9w2m89t07un6z6c802,0,6841448769
F52E47C29B5D8C290F10E0F754EE2E874BDBEE049CD1F6BF1A88CDDB077DD9F7,7331550,terra122v7xt6n3f5e3xj9ctwcamsp8zs5yzmyffz8la,3168682025,0
15E011CFE0814AD1B60484132C47F06DDD835AB5294AA7D3BF9751B92A6A8B4C,7331513,terra19fvgkkp60he6hscjjulpvly59j457s278f9p34,0,1085230551
74D40CA7DF3BCAB765A5765C87B65E86DB1F231A3A56F6B7D12EB9D3E52B8827,7331244,terra1clz9canwhhtvk28k704tml9cjhr6m5dgqh29np,0,1501513636
5BDA952F9D58496561C9ADD0A808C4DAC403598CD6E8E0E33C19ED917148F536,7330988,terra1p5gz9uan8vctyju57qz9khhx7cc97vgxfvz8wt,0,16503131304
EE1E78089FB212DA105D15BF7E17D3C3DCC2571DAB4B29FCD3EF283AC6A8C9F4,7330899,terra1t32a0a685l4623hwg0xkcucpvpphp6d9q96r7y,0,50050452
5BD4D702747420B3AA947142015DF98B3530ED2AE96B0E9899ADEE509F985B77,7330530,terra1q4zt7nfhh786t4tgcc6eezstl7ede27mtqzddy,0,101851291
05A14C79FE3CCC58C6ABCCBD0A5C82AF5C0F24222ED7A5A4E2ED314ACC7805E1,7330482,terra1u5k5lkufq5ygzryv35umsnvg996mcfd2csqkgu,0,18491862
DE565C10982BE23259F06663189A4F06C3403C4A72AC8D2CF51E97748C987487,7330314,terra1u3prputlxv54yw9u45qh5khw4gkz9ykmt9s5vf,0,772502566
F8EBC60C324A905A295363CC56452C18B56F3AE34E8FCB6E843B7A546C83C371,7329676,terra15r39p86qhgcssc68m05uad5ms4w64pe0fpl2ra,0,1493329642
9AC28C95479F6DD5C5110BD7F7E550C380EACB7482D45FCE16C797F54FEB0070,7329363,terra1dnvk5acv55297zh383lg4r64tmluy6qytn595t,338029655,0
C4CD7A6CB3C2380B51AD156E4EDD71A661F21BA46F653FED4B5D592A6B5434A7,7329356,terra1dcqt7w6z6knc8se8tq5qsukc8f5amynvrgzrl9,0,400403619
FE866D5BEB564136942A1F0C449329F8744398095B36648580488E04C18D0DAA,7328853,terra10xkx8u688q9lh5z0cmau7mundv2kuuc0wyhwh3,25018948,0
5DAC302FEB8D76BA3B9063E78452A9C22F72B68E7015E9CEC24466B8296774DA,7328819,terra1d05m5krl3wzwmapyawdv959dac423cyjdyvgdh,5713516145,0
424871CD29CB0EEC8DE31C935CF0B8A067E3892AF217AB1709088B62043A20FB,7328665,terra1yzc68hg0h7tcumpz7wcek6qvyyx632vg9qudre,0,652094658
66E84B8106B4BA00365ADE19470884567C64869620682E5EE3F4B07B944B8BF7,7328562,terra1l9p47qdmgtxhlnwm8na7yyxmyzuchqw7mqlxzf,0,2284872875
C6660501C4D085357F784CED03490D403857AD9D41921BF6E50F5E324280F228,7328562,terra15hw89vfyxx5t4686m9cggmaz7qp0ktw5q7zhur,0,157379074
D9E8C579E46D2D213B6EBEB9C29DD36A955BA1A0544FB980013BD452E28B32DE,7328527,terra1yu076nvjakk759r9tlsnhhtvnyn3addq60ush0,3564878570,0
785591C1A5E3141E49B237217F5F3FB66478D667A0574219119FDDE81EB70E7D,7328464,terra1ud5vjhcvdwfxjrd3ckrgqk5dyqgvaft9spk9s9,0,120030107
97C5C2F0958BE9D8CAB30AFF72379D55C4A35DA878E564901996E8D50D8F3786,7328388,terra1np8da70jw504xg3tau6rfupfhfttfprlkk2ky9,411283923,0
AD9099070CC8C38C124FC20C658E4BB24B47A8B93DD440F796627C8E9BEA904B,7327871,terra1tp3f0u6n4ls04ga9vg2ggz0lsg3ltmcn38h8cn,66844477,0
8189156B9C114B81392D067FF4BD10ED8431864254AEC642A3C6CD7E64B31C91,7327836,terra15g6ch0f34ncqqk0lfrn49fyhu86zxj4dzgx2fs,0,1492457663
E66E9ADDA7A69241CB5636D143F9DB9744489189C5CF6320A303CC8E3253623B,7327606,terra1cgtth7zs7galznhyhhg8k5f8du3lvexqu3kuuj,0,83468847
CBDD33D0CF44202734FA647B16099CDD9F656BC057081DBB842658AEB7FEF6C6,7327476,terra1v6gp49t03jx76eenmklhca37pj4elf0trdc9gz,0,80080305
790A1E61F9B9581630C3DED8484B643DCCD903024A7E248B3627EABEF31D6320,7327212,terra1g8zgqc07rfhj6nycez0hku9uscw30jf2pzhxlx,0,601443395
034DACD17946974598BDB9EC1738E29C455E40923F26133FE4E6BEC06AB8D6F0,7327161,terra1cx64zaynunhrlfvrwlcydc8rf3dfcx45erm0ck,200189656,0
74ABBC6008A3ADB11360A5D2E76A0D0DE2E45DC53134391D6C3F8E502BA11710,7327096,terra102vqktp9p0dm4g0pq2e3lgxr46tqcs9nj6wzwp,0,3453158768
A35A3D55A9284450EECC43428088EDAE566EA9B59AAB2A1660C25737F24E1906,7326962,terra1tu0lx26n8vjkpfjrjdyktnvt3wqfdtup65lyj5,636590313,0
69BA00364B5CAE1176A727C65E7BCC234F08994287BB558FD9FF347845EB406C,7326861,terra1cdjju75qfjq03wxg2stxc0fplzhfw2dmwlxpye,0,124651365
94A62B416280F74A6CB55F2C01F6295397F7EAF80C5607A24B36072D707C6A1A,7326812,terra1yg4lyshmrxpfrf4zgcujh0p8jvglstl6tkcs0z,0,18940494
8C9327A78AE36765F290F8E1D2F39B4FF876C026686BB83BE6404DFFE5BC6EAF,7326789,terra1fqhs9yp325knw56u2melrpzzvl9um0c98sjyey,0,67658961
A856A4B01A66425819EB4833B5F5FD6BA02AD068074A6AFCD11D182E13E17568,7326784,terra1nwnc30g3w58gtdapq5ncfdkt6mgg66lts4czcr,0,1002003631
26163A17ED5D790B26707992C3B008E4C4DD3CB3757A82F0F9E87E010D8B4C05,7326754,terra1yq3emvhww5j3t3zmuynt0gx4959f2520qxknrq,0,89007292
322872BC9B8D16F23DD56F1F757F1DBE242707ED793E39924331D1657FD0A393,7326712,terra1lyx8d2zm42n9prvgqyfzndzqwnrh6d9ghvnvn5,0,33441689
7B999338EB11EA39096023FD0F22BDDFA42C40035E3B446B677D231EB0B8AC90,7326690,terra1xuy84jzd5aga8wzfkafrx0pfjdql58vsc8f95j,0,1180668277
12200D144EBDF256462C12B1BBF2B004FC9BDAF7F7E43EDDD26135D8452123A8,7326669,terra12rgdjpn8xjuy2lm8an2lhszsyr04sadw4lsp30,1130728496,0
4C605523F23E330A688E866AE30C582AD142D731CDDA6C75EEDACA63A841143D,7326572,terra1758ar44285yukrvn4ryz22m32eezh3jtykx7t9,0,844774335
58C4C4C5C7F40582B4CBFC3D893E583F77B52DB2BC99659E1554EB0294A435C1,7326221,terra1l6jfdnldswq9kvwn2wwj9st0c70t0m6lzfraal,132994009,0
4220CEC6A903183975FD1223E73D6459B10D821A3233B3F8A2A2B6ED8DCC98A0,7326103,terra1dgsnfmz4ve3wnuxems75jpqhul0z3f4vf0xtsz,18116692,0
09B50D5635A6C708A04861B619D12AC887724B776F9A0AB0C576CD29366D8352,7326048,terra1nstj8dz9dtpn3th98y2kvarrqm59mxtvst5y44,117124783,0
54944427BF6EA92649CF62E46F0548C746BCD77A13C3AADADAFD1E919D012D36,7326010,terra17ek962fm2ftwq66du09y6sgfktrxm2zyy8cqz4,0,42502111
84B5CF73AF816E8F7D14031C352840379393E236B85C14AC4E9FFD498E6A3509,7325572,terra1kdt5elftagqv5f5vumdycnspt2n02l35ntkw3p,234320720,0
9230FA7412767FC4C861EDD8B6ADC60169F321B9D8BC55AC2E20402CA9834603,7324533,terra14gvj0az6npjhsz7mjxe3da4tceefym8rhdtf76,0,489371709
A9EFD8BAB18C367F93219DC711B5D1480FB5B8A4C5760AB7071FCDFE0667A6FE,7324403,terra194q6lc3vxk57qkg3tvrvuckndrydn34u7ld84m,0,211591452
4F33CA853EC2D12531CCEC2D73EE1EC8C43D9B2F90FCFAD8143AA0268E732B44,7324301,terra1gr0g3wpprrlmaavq2jxj0y2yymaku5tej8azaf,18490739,0
AF9055DDC1FCBDDB8D7FBE00D441736233AAC63574FEB51DD9148B6A8C96BA94,7324209,terra1jyl238t0yepuff84eu9l9mzuyqfh4pgq3cvyzm,0,13311551488
A300C4BB9C1AB8F77A25623AD4D1C7E7882114CE84062C63CF9FB3D76DD33542,7324171,terra12ymqec0junz5enazals6w52870p6gnz66atfvf,0,573366976
8E4DC54C6CA056E732B09FE2C32EEC97A1064521D08C1F202A1CDE5EA4290EC2,7324047,terra1ht5sjg0m43ge9hvtg00n3mpryeuxlleq4gwpt0,0,126624397
B3EBC8712B4024B8F9E0F2E968A08043FB51BB77ECAB7640F769087E8D5C8976,7323810,terra1c6v489s4376wut2gscys9zu3l8f8mqmmzjgu9c,526577498,0
92834B5DD3114CEED60473E6D4EB4CBA34BA007FEEE9032A3523F650522FF6A2,7323756,terra1637s8x9sdx9f27f6jsqv2q46303ckehmpe374z,70536679,0
676D210D1F18E48B492A3D1ADBA2A1D309E4C2284615535A57CD4CC60F88433F,7323728,terra1mstx2ull5f9lcspdx29emeavfex9n6r4x9vhxk,149750368,0
31A74E43128D209BB6343EE58DA47ED64D4D98521042B289C6594EA0FB971963,7323655,terra1wyles3f8vr7r98th09crrv4q8vvma60l68l4gv,0,248360434
7A3CBCC3DF7893C03E7F9B8BB7BEA3183C2FAB490728D27B1F17F70D86F48F56,7323616,terra1ph08h7fef3ef9ff29hj6wprjnjdyt6c8c6d6f0,1000915480,0
BF0BAB478B530FED195F61EC247DF42925AFA0A115755F7ECFB1B7381B529F14,7323580,terra1jqavy6926dzyqtdsk7s8aftzxdllv782g9nlkq,50099999,0
1FF67EE3F63739B4F174B6ED4AC6A01182897FCD2B5A8836B1205483E7AA15E9,7323567,terra18gqrl663tydeq8kx62gzavw9waqx6m35g7zghq,0,6115504
B2772D2CC57FBACF68C787DC3D98AC8246D51C4168C1C8867AD3D189A90B58D8,7323482,terra1yf6k8me6f8tvurh5rtydtuhkt5k622j8lea279,0,179198621
F0B4010B906C47F2B9686CBDE23DDE21148A9DD62285B4B623FE375EDB3142EF,7323425,terra1x2tf7f9ufms32zmlx8s764gmhvgzf7arg3l0al,465591565,0
65D2565D79D82F23C710B9EBCB0B4FF9265EC5D0DF1C20C76C51304B13AED89A,7323361,terra17cmr3h35kax4xf06c0tz84ln9vpl95grzk94xq,0,18490918
4BAFAB8C8B936C33A9359DA49B8453B144D63026132B409F6E195604C765F999,7323317,terra1vxjz877zg58sazn3quy43ukxdnddf6hm07sjpj,1496772373,0
014C9446BAA3D879BA5577F1E2CC13BB899CDFE58852C7DDF9165FD6AC3B5D73,7323195,terra1kqmxcye3rtw7u30dfg9rzz3prlj52ewceatwru,0,563859998
3C41AA02ABFD2AE815C4F058D5453F8E016B9006BCCF22003167185701F205DB,7323164,terra19tfrj24lzhh3cm9jpuz04l0gfznexs55sdwu3h,533416151,0
37400F98110895ED0E6A7410E77CF578521BDC6CF4F652BF2A70AFF0C20D670A,7323148,terra1khda3wmgzzrexccv0jms6m6mafcfrcct9trhu3,1010714655,0
1B20D3246EABD98679DB9C01ACAF833EAA45AD0ACB073AABEA4958154179129D,7323123,terra19qfn8xuwaw6nxx7ugye46h26yh6h7dmacdxh8v,88355444,0
567678A28EFC97732B197B3CAB35CC18E447F1DDC0090B2DDB78103914B4BC69,7323070,terra1zlxjh25qwq2kh90y89jg9mkjmta67c2vlyh5vz,0,780072987
76ACA40C24B00311B1AC5147144DAA7120FB3E37AE6EC9878A38893C83BCEBE8,7323062,terra1fu2ddncwngqhwmupq09pf4ed9czunc99fjky2k,0,508319095
42F9B22686FA9371B62FBC91652BB42C574AD7F54D0E3810E11CADAA51D5CD1F,7323050,terra16clrhlkg0ga3xcjhwry8rnc5z6rhsjzk2zrjcm,0,4230605801
E00AF25BDA8EC189F55510BD387620CE641033CACA263CA11869F1E13649D1F3,7322857,terra1994h98eg37gjgmpajjyuwpc79qe6l52azlys06,0,180412366
ACCA9F352A8AA48FCF1BFC48BDD147488FBDF9AFBD4208FE59984CB6DC7C1BDB,7322600,terra1z66y9672ulh5hhaa9t5nwhgra8retxn29wkcad,2121619222,0
E6BDE8CA2B1D9835CFC4AED52ED5E1C6AC84A3B1659AB62BF3FB07F8EDFB3C61,7322164,terra1dn6u596w2ra3s7ss8v3c5yutvkehyftvmg0jj3,0,95484128
00AC985B393B003CE1F99FA1BCB883966087A6DFC3019C1C8C4098EDA28841B8,7321945,terra1hl5hewj2jsh9xhdzz52c70s9tyskntuxhxmezg,15316126,0
A123DB350F86452E2EF79F2C5E60E17CC43A3D7BF6A0DCE35EE4100D14D25346,7321898,terra1lkv5xe7wh44mdgplge9cs0l7wglsfd0a7jgwtj,0,76398995
16A4DF33D5202880ACD643175E077346E5020783088415A6238E6A98DC677EC1,7321649,terra1xey58mtcl6tjsws9g2748nec7rvzwjn9e0vasx,0,772548186
071B470AB3862374DFEED2AE4EA28939E97BC2D98AB11BCBB9ADBAD5C22BB703,7321306,terra1dzekc2dyqmz5wph4tahmq0qsgjdfpxxeh0t4n9,0,35510761127
6A7558C7AA09DB0017D05A108E600D1113E0253B57E8E8063F4A5C6A60716803,7321214,terra1qehcufghz93s5angfazhgddswvlm6y4z0cmuxg,48045517,0
CCB49D199AFF330DA588B66132AC5E8EF5E43A1491BEFD0FCEB3799ADD7C22E6,7321170,terra1dm5kf7lyzx9t7en8grex6vsz8w65nqwadyjq4j,0,166044546
5D02BFF3B6EE2256D55318225E1D3B2EA1B706CEB981E2EF4319995B269D5E2F,7320771,terra1jwn7pfaxe005lfgh4mc6xahc8s86xp38ht4zum,275260777,0
4184A27E78DE16D38048B3BC445D6CFCE5AD7879780B20AD0FB669B84E27E420,7320638,terra1fldry3k65m72x3ne0tg8pay3gxc47gg9x2vsxd,0,6116183253
E80DEF7256E867F105F94A9993D473A3E88044E6B4CA2746FEB7B578D210D0AB,7320569,terra1wr0pmpxf3mf4c3px0pdqjzqfypew6u0qqp30m0,0,112244382
AB782C1815D4C07F0582DDB6A246D742979E980BCD09E64D78F0B56958BBDFBB,7320450,terra1zlhsuxdnd0y5q5mctvs3d5prqqkjyymltzd6nh,0,702992280
2AAE82BE6FEBF23FF3135F8C7927C8F6CE87F0B4283B8F3114B3D1B43ABBC700,7320301,terra1xc06upn25zknmp29rf0vf8fpmludxsk7dklt9e,0,46529870
12DD3FC36166BEF13CFEB4DE06AB4B825D7292B99F1892F6E91401C0436119FE,7319875,terra1h20myvl7ewl99g8dz9w6aakzvpnkftns6un379,1350601408,0
07D26C30B5B1FE65DE50043C1FF7EB410E958DE0097F5E577351C4B9FF0B4981,7319582,terra19e62hslvaegpkthhx29ja2m5x6jhhr34y46nur,457377025,0
4029873C5D2B6F7E8DDC27DA0B7A272408DEEAC39C0DA6A57B19014761D578A8,7318694,terra1s2vfv9xpng4xetpaptn2ftuu6aw0vzcpa3exyc,65040970,0
7A31636BF90524BCDEDE2AA634DC3E1A8827E8C980718FB768F8E1C643E168C1,7318671,terra1krukcv3zejd4xf6u2ued46jek7e95cjnzwsq38,0,79153393
951478B118B14B37EB70BD4B55F01A232BCDA698239BA5BB86DE77D01C5689E3,7318661,terra12vf356g50k0pgw9zvpcpvgxwcpeavqj847653x,0,28737164
EDF137132DBFC9239355224A32E6E7FA3B78EED6445E2E43D063E661E234062A,7318013,terra17zy8p7dnrcuad0f2chmrnfqxwce7duu2t7l3ae,0,174452856
68D566DBF84CB5F35C4064064145254C4625B88AAA194BC7C54520DA39EC6802,7317923,terra1y72wa4mxwr8zw0fkww5v0cwhdc8rca3rdq0y06,495081459,0
B4804739E8447CFA5E71F4C98BA9BE2F6893EB1A838F6997294B736C4A8BD058,7317905,terra1mft385kh8vm29w5kc5xdvy3lvufs873fwkzvgn,44786442,0
01FB638BFB208E8F853E404FA5379BFDEA41FF084BE0B5A5E1F2C1897B8C1999,7317679,terra1fmy0p5jlz2jh4pceuz2mkuphzes8hphq6x8ghq,0,697133020
87D240EFC328BD9457F3491E9B4414F71FF200E13DE13A77E0160FFE9332FFC1,7317330,terra1ms752weed3huz3l5x2utlvggkcxffxvn888wsn,0,7007001
4333D8BDB529A97844CE646C4B80FE2A22F3302443CBFAB6B728B788390C653B,7317309,terra1ms752weed3huz3l5x2utlvggkcxffxvn888wsn,43040542,0
71837E5D2C6918ADE5C020FFF47F99BEA89962BF9DECCA8B4A38DCDF68CEDA8B,7317145,terra18dyqse2lcmev4g3zv8ps6kmzj22ey2m9p7hegm,0,50050009
E1C2D9133856E5C36E3EC3810283B39C9CAAB8BC82FD57F9AD4594CF9A56320F,7317113,terra1q4jvl7urulxljzu5ld2hlzl4k4zzqs8t5tpfq4,0,6072064627
C5C5D62FD98F6CFDCA0DE78C84F7AB1FF50C19765744ADD2FEB3EE542064F16A,7316938,terra1vluxg3hsstdz0zp9yctvsqrldh8l6thzrvt7dt,35358298,0
BD58260EFC208E25ECFE3FEF6BD5177FFDD279B98D862395B461E86D3248F891,7316930,terra1dvl7v9c9f5a7flqrf4l5mgemm9vhwk7tgtnuk5,1461664898,0
F4C703171357A8028A3A778022A37D7147D0445A9106861B81C5D48BCB25C631,7316565,terra1psdr9kw4d5yf8e3rwmpxpqm7xh7g7k8yn3hj4v,0,10803815613
FE9384DCEC5C0EF7A31767BF367D40E4C83FCF9F3346AB2DCB5F805BAADC5F2E,7316559,terra1kznyy6tta8ju607m9k464me4pyps6wc8emjak9,0,1501500477
422EB7DA5E67489B6756606DFB7C189894930A637F36EA8C82AB86B3E79B5059,7316072,terra1q34eagkt6t2vr970u4wypkkllnnak3fegjmppn,0,3307504228
BCC13195F50E4E73F1B7A6558DA3E70DE880A50D342E79ADA5B371C01B60D5B1,7316038,terra16mead0fcjxf40cd5azkwgsy4ytyaratsm4dsk5,0,1625378428
E74955B5ED61F29670707903E09F1769DFE152EB9B1BCFCFDD33A71723135B55,7316034,terra15t568u2dsntf8q8h24pxvah7y5cjms6k46f079,0,17068565527
35DBD09DCC3B65859F8F199114D6CA2481022BB181C9D465179808C03A976F94,7316010,terra1e3r0eezgjsfkk0pwlyhr4rlaz5n8yfp8qpnqgp,51680635080,0
FEC412816E795ACDA7CE57A8CC71F2DE77DA89E86A82E666EB574A90A0FDC5C6,7315895,terra1nmz8zdek9td9snqkqe5afq0xlvz2l945szq8sv,0,1000299
F694CA7C609D2ED745B8A4B424DF1768CBCBDA424E418AE15495DCBDA5353D2F,7315398,terra18mnhhh4uspkgzxtavrxvgkqqhmn6epvws2c3w6,0,2427974772
58F7C8EF94D068776FB82B893FD60890A024F6F8C0EF788FEDD34F98124230D8,7315392,terra19z5u6hj0jcpdv7mh5jskgjzns9umne62l2u7sf,526323706,0
4F5F3CB55214EE629D69D37185B7C3FEA74ED656B38110D6645EE961589FC19D,7315330,terra128h7ua8gea4ftnl2h9xwy3tnd3suxmf8c27s3p,0,18474018
4CB5F66F879663DC2283DD58B49E84D5D9370258D51A0ED46B0449BC34F069E9,7315103,terra1hfdse3wl645sdqvhfa2j70pe4rd3m5akhw589d,54585569,0
925C1D980DC4BB5A5F63C82DF7EC0F688E4D2E6DB58908781354690BEA0B6D65,7315088,terra1h06602zerq4zflvxvus3glftuptqj7xmfv2vf3,829796661,0
6CFDECB1F5243B4143A687B140C5B0BEF2673B59E803320AA618DD65E5EB65FB,7315017,terra10pd5nteuu39snh5nrz0lysstk9jlz854r9q6z7,1019465270,0
EA0E2F508ABE86B101BCEF5FD4397684254714CA0EC4BDD1348E89DAA5CEFAA5,7314975,terra1ttv9xqaaaumw2c43mc5umf3xl8nmvdp2elwljv,0,17617603
3C1AECA25A226669DB9EC98E26BB359D8D118363577A23810B14C9C58D9E01E2,7314973,terra1ymjvk7htxuhlmxv280fskyelmt5xy978e6j75n,0,2462575545
C6420B10B849850E309ED4499EC6901D38544EEA91ABBCF9CE1688A66F1D4382,7314963,terra1ttv9xqaaaumw2c43mc5umf3xl8nmvdp2elwljv,2401867,0
2FB9476D92E68F7DDE1E6DE833F6D53F2E1894814FF6E985393AF511A07E8655,7314929,terra1rjhk6cjp3rst8205qvu0gjutg57t2d0nhyddzk,495463447,0
427EE92CDFE1FD45D407F3F476F8D2EFD9FA4B2551EC94A3333252D4B47671BD,7314820,terra1kcu82urlrd38zxupfjuut8gyfdgzzud7y5e9fs,0,645174031
B0FCEBDF96C97724202F88BA3CD5F564FD3DB6DECBD369813D87A47B413CC4F8,7314671,terra13yh2k26n9ff50c4v5mu58wwawepsaxy2lgs5l4,0,1290929889
917079CCAEF271EDA29A402F1F9D69511691D1777FEE402F71B320D94A89A0E2,7314670,terra1truecdmp2m0z3vu5trv6j57ercqrxltlllq363,0,13148903965
3AD8B5564115248B89667F900225A11E02AF60F32054974C3182D154A3064CD6,7314635,terra1ec3e2waxxwqcapdy3j5m5fev76dq3cssr0k6k4,203879615,0
73BB10613EF74E00E056645B7CBCAC3F657230FA5F2473C7FDCB86C3DAFA144D,7314560,terra1wns9tlu7hs2nqlm3990j3c80qhfzpmxmqxntkx,0,214496503
BF324D52AD6A808C7474F8B4F4B3615A18E385A792604890278A986238252166,7314503,terra1tlrsf6zpws000tpl7muxp67cwq3uu02j9qxhzt,0,23806085
5293452DBC890DAD4C4C2E14571BC0DE41C283DE37FA7D3B9B369792D2B9A3A9,7314294,terra1sy92xxkdxmt33av0um0splv2zmdhh3jvj87vlc,1527603655,0
CC5111D61D18F58C56FCE1A1A760979C493E5D62FA053FB41D917B65F02845B9,7314223,terra1kl8tnzgzqvhy9ss3mnwjt4cvgktwhf9f084fea,0,77011370867
682CC8282F71DB0447D11C48BFE026AE39CE22CEBDEF950861F8F55C7F673D44,7314148,terra1kw0qhu6s3ugz2xc4ta3qwhyl56dqt84klpdltt,2227064808,0
A3BFBFE4504F48CD40D0454D804C4AA4D17FE6BDAF7D2476A0B47CE85F05CE20,7314063,terra1eqlrlcmyspwsndq4dcypksnqsew9kqq7qkx2nm,0,18891149
3459B072005210729EA7262509098440F1FEF4D0AAB82756A60E3CCF1B760ED2,7314016,terra1jhmnvjyhz6w6asdj20pkya7sp90fdvf3slex3a,0,1059968725
00A310169274DC06B7FB600ABAE428F8520B7F5A43FD50FFF52A171020B20FB9,7313890,terra1qsm5gpfk8j5xkewl9ee99vxqs6lynzhhdpy36z,6514853354,0
DA60967BCD57448D4F3080CDD6FA63EDF9FEAC42626B32A300F1BA147211AC8A,7313847,terra1wl5469cxfrvemumht0g9wq0vyagdns7cv3c7ue,892561207,0
BE3668BD74D73CF180B3B20216D8CD0557925F72F9E095A8597E108B84C5258B,7313840,terra1swx6et3hjvxpxwvdrj66ttavucp7hft5gxeghu,92631920,0
16D1F7D0DC06463B508E597BD406BF7A5CBBE750D9C1CF248D953189D1C7D85E,7313658,terra1dwrntpnm0p0efmmrqk2uq2yl5w48wjw6an2xm2,0,1493171129
1ADCC5238C9795F51451C5BF5D4DEEAF9FF327A297F25C103DBEEF50EA2D8DF8,7313651,terra184k5wafeydyz09hkvvsms4wlmlah0tjjq2rfra,0,5022932041
E4F9D18FDAEE70998ACF5D60FE5D9292811F73948ABDD189FE16722E1F2CEDE6,7313647,terra184k5wafeydyz09hkvvsms4wlmlah0tjjq2rfra,818620431,0
9A26A630C96495B3931723D99F26F8237382B00294D749BBB1D9DD2E5D0DEFE0,7313530,terra18qdlulu3hrhgee2gpjcaryj0glzycsxx9nta9g,9479932,0
A6698A0FCCB149389433D6EDF88F3C034A8FC9BA7F3484B7413BF86ECD5A664F,7313465,terra1hvlms8dlpsgh996he4g69t4wakyzlxdvzm2g2u,0,37722946
DD77CDA36C03552BC16D04903367ACD0F63EF62614DFBE70FDDA0720518B10A7,7313439,terra1jp454u07j8h6qpmqzj6hw7vd2898x63w8zlccn,3236584049,0
260149C5DB3B233BB6AA0A48EE94438E148FC6F94B98712315845929248659A2,7313412,terra1c8evnm73x2dah62jws8fvlvna825kqh0493hjg,58132166,0
8A5AC242E9DB61E981138B8B799A52D37B4B8371ADF68C0DE01B2E5E8E1E90DF,7313390,terra1pdtvz9ztjsxkh6xtc4ljpdmqxwphh0wsqap08h,0,3140196714
788A78D6A0A71727269D04DA480161B64A8B47AA59F4FC1BA684D4766D61AD9D,7313301,terra10k2m6kw2fg0dku6y3a585fnwpsfjdh3cgkqw8z,0,672066265
9060D8DEC704615D956FE73B9ED06F5B7C889A67862C3380630DFB1D5B2ACF3B,7313264,terra1zu4qhn0wa5spg64ktx2w28t69l7gyqyjfk4gs6,0,484701
E4EC1F24A42D1AAA358F336F9C85CCADEA8619988E435C4EBA97302452CE9DC8,7313260,terra1zu4qhn0wa5spg64ktx2w28t69l7gyqyjfk4gs6,491052,0
5D6045F5D7866AC10A08661354F250D509E94B39A9FA50213B4F591FFB76B7EC,7313180,terra1cdrze2wvndt365eajrdswxppyq0whn5u90h6xc,116257152,0
175A81CBFB98E53D68B81E17C0C3DBB0D8AF52D65F6BA0AAFDB3B967DA705A37,7313038,terra1ngh50yj9ckntfcea36rux0zu7mph24758ah63w,24020588,0
13AC5358061C993C7853DE97ABCBDED23700A3EAC145DED289E6235C1F7BFC53,7313037,terra1q6dcsnznx6c6ysg59v9n90kaplrv2zetl7dy7s,0,175540100
AA92833B7370E94010C3A42BEEA7480DD42668FFE8D76386FFE03AE0EB7EE738,7312905,terra1ev0w3r2cyu9r9d8u576ld3ppgf4v8xl4cewzq8,0,18487313
FF8385C5ABDC445482B04BCC20A6EA064C2FB4C15D165F7613144776DC2BF9C0,7312783,terra1ekhxma53ky94zqupumqydxgznmk970deknmln0,0,336157526
4B943405E4BEEC3043101542A86E852A466D8B120EFE5244752C30806E830D0D,7312690,terra1mugjuxcr0x3c9ft7ptgkv772a5n08tjr0w2an9,9622765532,0
AFE95643FE65750914574F007FC31C5DD53513D32A581F598366CE4AF0B35477,7312547,terra17hyn20rajptyp3q32dp9mr06lrkjlvvapkzpht,61234888,0
F506A5A4A55A97C14B8D2D75EBF65EBFE7F730D70583807B99554F178D537F74,7312475,terra1v0fp82fq58ggh56udfk5jv7nxaxfz7waqm394g,60264276,0
7F6BEFD35857215B05D39027C02B0019E5A3E59D3FF22462C2E94CAE2852B434,7312127,terra1yqpdrvzcya0uel32x9dked22k75ygymc746pmd,0,36272230
B801059F9FAB821790DA44F80EAAA51EB4D02C8A5E6A77863F85D763ACD8FBB9,7312048,terra1eelthn4ksxuh8wnc46swdmrfcvrt7d9u4j9qdh,0,18491640
5B25B2AABCF2B1D0461AE1B6E070000CD9858A9EBB6A31BB18CC9BC5B402A792,7312004,terra18jtyeafc2dngfzdkqgam0fzuatqxy0klg9n8c6,0,4090595418
