amount,address
168794728, terra1d8383us4f6nj8uj5wex57rjgfx80qh4y4zr2cm
0, terra1d85ggl9m5gh64gf69s9pnydhyteqd77lmy989l
0, terra1d85ufw4vypm2qakqmauzxv8y9zt8qxwm5m26j3
961327, terra1d85upszg33xzavqqxzes4u5j696kd7fyytcnwn
68673451, terra1d863p095xw7tpuxsyme23jr7q5ay40jphrmkj4
3829, terra1d86vtrzl9zj92zxya7nq6t7722c86srarazpv8
643725242, terra1d87643rly2v4v3g8lw6te29mhgjtt6rexdwq06
18473222, terra1d88wmlcguayld7u8lxqlh7nkyavdpyvhwzuulw
7660, terra1d89al9xp0en5t0v7wemj0vpkzylj09khl38f4x
18473222, terra1d89cqucfv7krkfcv55qj204pvsdmxh4fjf5qcw
0, terra1d89mhrfxjvs7vrs6xw3cuh3s70ykx9s9vc36pt
0, terra1d8c4h7kwl2kp49kujl9snzzplen72zc7z0q3r2
4145398520, terra1d8dxw3ss5mvh7ajak4u7c0ay5ntfrun7k0esf3
16311, terra1d8egu080vm4f349we2efu9x3yh6407u299qaqe
6863, terra1d8f2np0zp8dclry6wsw7etgxz7mdgysmq53xq5
27986624, terra1d8f7qwhxk8jmtkjljh9wm0j628m7xl5h2u2jle
0, terra1d8gqzw5uq7tgfzme8m8n6twslqhapnnezhz2y5
18473222, terra1d8hjunvejvcafhaxg2szd884qa9yn4hr6v3kle
1308542566, terra1d8j0xs8j54334gx7snr73c9782n4qnn30c38y7
0, terra1d8je5zt4me8wxpc7j9xmm7v8ypnr2aa4szveks
18473222, terra1d8jen2xrcx2gnzlxfseg4t6cfnh04snku4460q
11474374, terra1d8ke6avwyjzwkrpj6wa9rjl7af37c4n759zxte
68835043, terra1d8kvf886swu2s6z2d4qws2tzd429hg43863g93
0, terra1d8l7cy3rxkhagg2e9jlqnhttjesmxtnphhvfld
0, terra1d8l9sq2ay7svrwx4z8vrp5y29yx593206excf2
0, terra1d8lfzy5l9pl8ugykhzpe2g4g4ysw85d64v2lv7
1731151, terra1d8lvzfc48p9vppp5wvnpkz3ear3cjrd0h047p4
59672972, terra1d8nlcyt9tvqujnh3hdfhdzehlv8d6vklxgygeh
0, terra1d8nujuv77ad98xq6xevj3a3xsh9qkp0u2lwyye
256371268, terra1d8rkzd7rn0h27gar8l6n7p37fcr02dszchqeem
0, terra1d8s8kn80y69xh778ckna5x6rywrj3lh3ztpgvz
69637, terra1d8sv4zywktuufm8eaq08j3e6vejpk254levaav
18473222, terra1d8uj9lpf65naag5gmp58f7n5chgvkkqppgy84r
691, terra1d8wrvwdssljd2jjs30laehs4uv7d42tnhx0l8h
67859, terra1d8x8algxzc9jhwfqrj7gqkpkl6sd4ewnt6vkr4
0, terra1d8yn5y3x8sz992wrruc762fl8ydwqu8jw6fcxt
334871319, terra1d907wqw786f573zp9mhh4k4enne0v6m46j6hz2
262820310, terra1d928ejfzr90k6kwgqcmvz9ld2nrwjyv664wxek
33565249, terra1d92rkzuushy3fkve2x3lljjffw4r82j9arqnxw
0, terra1d92tyrvssqucgxr73xw46vpxapm02etr6w0p03
2, terra1d95d9x6qhhca2n6duswyl8jt9pptep3eatkhk3
8461149, terra1d95q59spps5gfxdstu6pew54f0cv6g0fr8qfxz
386491591, terra1d960ss47vnm3m9ayzkz5whdxveuufc8hkx6kzs
0, terra1d9873p9x08zvh4m2q4vtmcmq7stqjnscd3dsfh
603969121, terra1d98uxcxxdqy0mqvlq00padarmysc23fnu8f624
0, terra1d99n7zmdr64yksuqe0yhkf93s9m8ldlpg6jj8a
65511023, terra1d9deewwd6r8xx2t5xpyjfta36xk53jdc2qarpx
0, terra1d9ejykp00p2e27gcx3w7snyy49q2c2sasat864
35, terra1d9fqzrsk3s75twckhjqkuy6ctcadpe053a06at
0, terra1d9ghpl4mtwhp3pz47j8e2lkrpm2krsk2t7vmz5
0, terra1d9gkpn626hlzrh9z2n4ux2gtxh8j732szfsftt
0, terra1d9h3r27wuzvhtkgstdrcy92zrgtzeejefrk25p
0, terra1d9h7ys750vgxrkevxvs7nncu3wzzk5kmgy9ct2
18473222, terra1d9hz47v8fnawg5wdk9xxh7ecfavpeutquyahyv
0, terra1d9j52euww9rxrh9svzjxgyzy2gt36sff0l5hra
2812690, terra1d9jtp7tmnalypqvjc7qpxpkcyzqzf586wvshwc
0, terra1d9kwp5gk6568vn3jfmaaametz52dup7hf6vyzt
324750, terra1d9kysqn2ageln9t7fjzn5wa3g26728xtgfru4a
0, terra1d9m0hxc8evrgtn7n9kgsjzf9y6kxw0ne2ymvpy
0, terra1d9mrwqeh6zhjg2s3099mv5qhm3txhanrxk72xh
0, terra1d9mx9n4qy42nkhjdylcy963t04t5cywsc6khfj
1350, terra1d9nseh3cpagkhzq64m2yvg0yfvqs8xsx32rqh6
0, terra1d9q05t2wx2g6yc8ln57m3uxntcs4stfdyyhj55
27709833, terra1d9shz8cjntwfxph2aaxyh9tyaxlnmnh9za0nky
0, terra1d9tjpt7e9jqt453ygvseetjcmmav3lnamvm928
18473222, terra1d9tptmazfk5lc26jfyve5fka0p7v9ggex62z26
0, terra1d9u65jsjcmj8j2c6d6xkfe5y6xwmcnkuccum07
801708, terra1d9utgr9t5m3cetwymr6sjqv2earkdeg7yc67xz
60415064, terra1d9w9xpmw7hv5ehttma5antggp6whx2s86ydgy3
0, terra1d9wfjgncu2209xru3wthc00mzpqj5d6ra70cc7
0, terra1d9wgm7sjvqa2mxn3n7adkgepn62us3sp6nq4h8
0, terra1d9z33dhag0lfwxts9ssvaldnjs9t9kmn5gx6lp
4820404, terra1d9z3hq4ryhmqdvy29ega3l8pgvl2c0lpsx28xn
0, terra1d9zljmrxc0cg7fl8tz5uudvk9h7w27479c7e4g
600000000, terra1da0lyjwlfp4655ky7zwu6r6783p8x3sdex0kdp
2597492, terra1da2gdqcl0lys7489hqlayjjzlgv7ewrce4jaap
0, terra1da39tesnuxufpz2xnd44wvl0lvjc2vm9wwvu20
7761753, terra1da3mjmeafarzvfx8gu2xdxzxzvqxjghzsfuuyr
0, terra1da59f5vsmxcnpctr5p2se5h64z25hdwehdkfar
0, terra1da6fu6mm5h54yd936rfn7nq0mjrtfslu4u25wy
0, terra1da74m9k42tr6tppef8q57jcmun9xurj9t7h3ug
338752953, terra1da7zu7v3tpted496z2yt5t6awcnues46yffl6g
0, terra1da984n7x64cr7l6paqy2kwvuqcz8sqsm66s6f2
2983648, terra1da99h2swvv0d063vzhxa8zdq32m0e2shy2gcfk
0, terra1daca25kjj329yj3plc2ez7llw8lv7ka3qrtu99
17554630, terra1dacj0wsj8nf26gkv5xkq244js3gcttlh0c9qzf
19009696, terra1dadryghzthsnfmvjhj6aafa3tc2nqytjlhua4c
0, terra1dagvkw5dk3akrsvp0ktag8gg0ef3h09hlhtry2
808350, terra1dagwp8lfpgngegefp9mj0p7uwhzrm5ywufxknq
4019855666, terra1dahfd2nrqj0jc4lx96ra79kkfws6cewgcjym5y
1793996345, terra1daj27yyl08vvytvth8h6a0nfas4pzyv28sshj2
25557156, terra1dak4fp267pdvv6l03wjvntv7ya58n0g6kqgm0q
0, terra1dam2azx79xduz6y74xzgqstslgfv4gm3p476kh
18473222, terra1damqf7s93kqtv6htj9az7p4n8kzmqywjjjcnpn
6821, terra1dankln56fnlm8ch774h9zprrdx6sv2nyz4wdxp
2908014, terra1dasszcavrdh4nqdf94day7jj9k7fcs0l9d76t5
0, terra1dasz92x5qdmp5pah9ye0uvw2fa85s992wc78rm
0, terra1datp2yppmca0e4sv84vngthwp9ahelw2zu2662
15675934046, terra1dawj5mr2qt2nlurge30lfgjg6ly4ls99yeyd25
0, terra1dax8kejmm73s3nn4zh8tf25wm49a0wfl64adz6
0, terra1day8r2rsnmug4fakfl73s32sa4qukxhwrn78jm
80727612, terra1dazf8u3f7fdkndtlgpgpe6k5k0lsktqkk8f2sx
0, terra1dc0c47fs8w5a7m493unrm6qzwwczdjzjmel0a9
157728146, terra1dc0u53x40xau2gz90ez4yszp7n08fqc4scwfjv
0, terra1dc2j9h4pfhp2n7wehjl6hh7qrceudl6jnhyh3y
0, terra1dc2qan70xqe5p4yc2z27fg0543yvhudh7y40x9
54277005, terra1dc3xdje2zxjaq3nylwfqwhxwzk7gmnef02lrgm
0, terra1dc4rlm6fc0af5kr958utzxmtzk56ek5fztd59g
0, terra1dc9csaulg8qlrln2v3m6e9uvkv2sdfzkelfe62
0, terra1dcas9wf0w800sg7fpuxmfhftfvs5wpthta2qfk
65691844, terra1dccsl3s8q7j4sd993nv99neaau87zytet4x0wl
0, terra1dce47jegs2gv3zlk55ygncls97pe87d0ez57ga
184732225, terra1dcgsmk93y2296jvx44zym8ppft2cm3y2trpqru
0, terra1dcgw3spl6jlns63dvchhnd5az4qagug54p2lu3
4419156, terra1dcjkrmaceh4ggzxcsmd2hsntzqhruj8ajth527
26244201959, terra1dck2drxtzn47gy3a0h385jty5dl9nm2kkfhxkp
25257651, terra1dck9ep5upada0wvz42hvkpaq77qtfq8m4sqjq6
0, terra1dcl3t2ljj926xsl0m95yfj5ghd6yeutdqtyvvl
6059254, terra1dcl9q4cdqz9u469zrlpcry9dxu2tulzqhe60p3
0, terra1dcmeu5jplpwvjcfw4kevmahhzvda9695w8u320
535723452, terra1dcmm3q4msyld4em7e39k3k4fj6wmf0mpetvgyy
0, terra1dcpnmne5g93wvetxd2kc6rumqaxz9z2tcgz3pj
0, terra1dcpy0c3t8qrj8u7jytq0ze57f884rl846dlh0j
0, terra1dcqt7w6z6knc8se8tq5qsukc8f5amynvrgzrl9
0, terra1dcqtdfvy05jrat42a9rpzdpa0ee2esjue7s6tt
0, terra1dcqy4x6yuz3nsfz8vr2ptgwd76wchz28jh6g8g
0, terra1dcs5r78gukkk70hvjay2p2tdz9e7ypqnvlldj7
18473222, terra1dcsg0el4zkccxcjyg3sg4sxpptyec2tmuh8nza
0, terra1dcske4n30e94em874evwxrdw85kh7mhfvd9z93
0, terra1dctfduvjm2nd2fe2qm8qw8kwserrkff7glukm2
96705533, terra1dctt2dphlc3wedwvhrj7qquvscut56wvfxnz2d
18473222, terra1dcuprejsmuuqks6ludaq0evls9xtdwnrt8knfe
0, terra1dcwpc7tvx09ffda0mhx3rr6rsd4t8m4t2juvyk
0, terra1dcxa0lq85jc2ta770qd5uuyg9phjq6ns3t5nnh
1261671624, terra1dcy3j9k0yk8jsyqh6q85358wugvdx9x9kp9pse
7660, terra1dczf95wcnxpty09sfhyytuvmq0mgwmm8t0frtt
4012, terra1dd2m5evx7v25du9cat5jwgc9npupc5gjl9m3kk
216678617, terra1dd3mtcwy4n0p0966zh2tm789hyz0527jd8zv6n
0, terra1dd567xgkvpqgsll5ke9mje0drhczkwmcsa7l2y
0, terra1dd6c950dm7ntlvzpl43v3qrmsypu8turmv5z3j
586946011, terra1dd86hdh3s73ujcj8n485ukutydz3re2y03xwm5
31154325, terra1dd8dvewxe499zjlqve7848c0ka72vj4wgnnvd5
0, terra1dd8y0epf5fzynpk79ay7scrzcl5n3yy6mwfaj2
0, terra1dd982auy8x52wfa4twxeq4axeftk08h3qexqe8
0, terra1dda6ffqw59rts4g509lkyrz80df8jf5s3ldnwf
0, terra1ddc2wkmash4ssxa2uk7q233asg2aajjlf7ff8u
107560136, terra1ddf2lvjka56t4q2htazumrtqkqnj2h2wj9yukn
0, terra1ddfkh8hsmsg5gh6x90e5z9z8y5w3u4fdnsmlr5
18473222, terra1ddgdgazld0wdkhx96tsg2gcq8t4ac8udnvuxzm
20307, terra1ddhv6j39zahss85g32ryfkqtj9amzmaza0vgaw
1022578, terra1ddk5fndvs8paycqftg02nvtzsvwrma05538uy6
0, terra1ddkvudcmauwr66e6nju2azweuhw27fdq2rnx80
1117191639, terra1ddltlfv6cf780qmyr7jwd6vdaqqq7ftxew4q9s
0, terra1ddlxy9kft36s6uz0m7cjgh5kqqkmzed2s0p00e
0, terra1ddmu5a0dgx08zzup02sa2nf8sj3tvr9567hecm
333477320, terra1ddpqrelr2y897q838tgp2k97c5nrmly4vqpn5h
2983648, terra1ddpthqdq2xp3ktf9v60ly9trcvaw58yxhelxmw
0, terra1ddpuzl4x00mmd2pq9f9pwl0dp9qc8rphakypff
25759979, terra1ddqksuhk9wetlr5tpmrcjafns3yryfc49qmnmn
0, terra1ddu3s0du8v9y2x58053a8dwpp5u67xt9d229tl
0, terra1dduetprlesdfumz026uk564m5hefywyl8agrhl
0, terra1dduh29vepyxjgk2eae8zuuyrlkfst8rmfgdt7t
7137, terra1ddv7agd6vyz6ty2j9f5qtumpmyz0xr4rlj0vpn
4446, terra1ddvtr99hka3gh5ejx6uqgrhwn7l2sey5uhn00n
0, terra1ddxct5x2v2wc76dgwtvpkt54drcjjr4hth2yfc
36953192, terra1ddxxl77m0d5p7w030ke5mafee3xjmawe9d42w8
6927, terra1ddzg60g44wuqm3aheel32ucfeeud2d0evws5zp
0, terra1de0u327u8c0985je0wvvu8d4em3axuz8ljxxp8
0, terra1de37mzth00j06ftvmjkrwy4su8suh6432kleta
6914, terra1de6f9sat34c296z3trllpgu2azvnth0rc640dq
0, terra1de7j2n8u9x7natrnnxgjluue85jwnp6d77yzhu
90278269, terra1deadk7ql2fxsmltcad9sq2v7nk4g5s33svs38m
0, terra1deaf069nwsfguueehhe99wdk4kveskvmh3m3w4
0, terra1dec480gsqhsymglzjpxl8uw70rgn7ldhr3q9w5
691572239, terra1dedcwr9nj2am6jmhvp6klnl0w7lc025tpek4hy
253937448, terra1dehvmpnwr2h0k20ep4xh67zz7qlupzul8lmrlt
3694644501, terra1dej3kafumxqpc0hk5al7lt0deyjuk60tn42e8a
0, terra1dej8gf4gwmt5pc0dt6gutydepf5cvkluz24rnw
0, terra1demgcf08ezdxgkrews8g354ngy0qlwk65fgrxh
202989, terra1demuv9pql8850mz8jrl94v5k3huy4ty9ml55ml
0, terra1denr25fe80ra4ktwsvpgcdk6rv8hrwstq6xsp8
0, terra1depm58z5rguqhuzhgu9z6tlf7zddgg4hk4zcqp
2199505566, terra1depvvka66lzd5wgddjptnvpqhmfkyrmwpf94uf
18473222, terra1deqf78pqeu6qpcsvf244cu3vd37wujxrvxvqv2
31839062, terra1derms2va4s7a03mjqk8rkuvk4acvjsk4r86kqu
0, terra1detm92r8grcgaxvuxetxggnjgy96gt2d4hg524
0, terra1dex74xxnygpl3y2h08xq55vz47829eqzpr0qes
0, terra1dex9g22hzxk94eh58n54kzvrpemneh95935cw6
0, terra1dextf7fm3xdcqnpms8l0z9lm2yrewmyyyarzve
28797721, terra1dexujclsqzmls66e9vtvk9ce2nrkt55kxy8pl2
7660, terra1df60hyrff4kvxeajdta7lh6gh79q2wjrdym364
121211316, terra1df63l2w0dkm525ueawx3v098q8rpajuc4eddd3
109080047, terra1df64s57aerc3jxqlv3lxdepye7zwrj8fxmq8ju
0, terra1df7jjuwlap47ust04pgqeu7cegcz97ggea8scr
0, terra1df85tpvnrjxr0zs98l57han7jk027m09k79l6v
0, terra1dfajns6hrpxt4dxs9f92ph4pv0c425cak0mn4x
0, terra1dfazvcr4eh0u4pjfgt0fpmtawjd5d6as90kfea
0, terra1dfduju6pkr2xdl93j8669y8y5xxu3zh6vmv0xp
0, terra1dfgpcdyyez9sfx7n5mmfzyq0d24vy8j3w85tfh
7660, terra1dfhf8fjpn54dg34z25tztlgy3a3xtj9qpv8khp
1997985516, terra1dfhtfjemtx7gxe6z2psqa3e497enu5hg55ww6y
18473222, terra1dfkcj45m8pwxrytk93dd7wtgmkhpq77h3vssn6
0, terra1dfkf9xalf4twnwze55netjpdl26q9yq7xdxhke
0, terra1dfng8vwtv44s539rr058v00lcjf3fjwj7jhsdj
0, terra1dfpuswl9jfrqzq2a8vetldtw6tvrqt7rztthwd
5698421353, terra1dfq5qryaa5r3ljx3ygavpuq7q52qn4xkrdd0t6
5823368, terra1dfq9vsxcfjwce6jprzxk4u2chc4dvk56el2883
0, terra1dfqlz0xfycdtwqscjylts6vvfl8am8z9hp9qke
7660, terra1dfsljgxg3lrhgc6yhk0rv9qlcgh6f8cl4yqjmv
81724618, terra1dfvac940qd52qvsgfn2lk62cxhx596qfu2p9jt
92366112, terra1dfw3dmuqgkmsdnct06qsm7dtm23ve3662dtnxy
233834, terra1dfwdfvjw7uaqyylktrzd5mknxwututfp93qmhl
0, terra1dfxghedkdcrjuqlte2r3wfsvua26mdwvrj9kva
0, terra1dfxkd7q5j0wr5dpx0deq027rz6l4fr6z2ymvgd
1420652, terra1dfy3rs8h30ul2c4jn45swuqng4f9y3fc77mect
25825714, terra1dfz06apc02jehtgxrhn9a6v67qj9vf4ld4f60m
0, terra1dfzuy735czdszy57vtwc4ynju6qd98ajxv4cjm
11597318, terra1dg05rkwaj9jklp3ncq0rddnym6j7f3qt3ql4gy
0, terra1dg0q2668k7stkttc20xgqc2w9jear5ydw30uha
1966988833434, terra1dg3usks05hy59q4wd58j5s4jmykaa9ex9qh4vd
18473222, terra1dg3vgrd4nzk09v8chxjjz8gc0fyjnpvd7nlc9s
17901891, terra1dg44lpcuhwpddfq6e2ze9hpwg0f6djcf5ng70v
0, terra1dg4u9r8p9j58j57ehl4r7vjg5d5ggtmgfgvhxr
0, terra1dg66744llzxj66kns76usk6wtg2y27wy20nu9f
18473222, terra1dg7vs66k332k420rzyj0qz7pdgpqtph78uahef
8141, terra1dg7wemzeyg2j89wn7s98ftf8a3pnv8tr8uam0j
18473222, terra1dg9hrks8fumll2m6573c4tvr67e6hc2u3mrnd5
43601234, terra1dg9jz50w89uums5qepx06yrt8s77knycsw7e4y
0, terra1dgc28slhraf6qgvgac28xwr5urwmkv6tk6wmtx
18473222, terra1dgcdltz26v0tmypf4y2sd6r4qsxcff4gxssecc
0, terra1dgea3pfnegq6jx8snv83m0vh4dwg64cys0y75v
0, terra1dgexp0lcdse2nc2pwxzwvwkz965vfwj3hc4ds2
0, terra1dgf6qryy8pxw2q9y7rr2pgfwuhe43hy55f285x
0, terra1dgfrsndfr203svw27py7q7hpmypzlufptvpmdl
0, terra1dgg9uudtlzwq0e8lx4ftmhv98jrrzq2e87syeu
0, terra1dghskqy9r8khwj5tgr4pkzk5ynj7qsfs5d2fan
14070221, terra1dgkpl4k060fm9j57hts0de74r65tsuj0kjlzfn
139276, terra1dgmjcyajzekfmsuq06npza4jyn58zhp8vwu4k0
0, terra1dgmnfxgpkad9vw8d20325m4yaek0a3tw7hp4yk
0, terra1dgq8lnt8ps4zvcn5f6ym8dnlkjvm393pd69xxe
20296, terra1dgqzfam55rzs8qqapr303q2ztrjp3q205axwph
0, terra1dgsdyqsznw6rxnexfrx2lnrljqygpxuujxhgu7
0, terra1dgsnfmz4ve3wnuxems75jpqhul0z3f4vf0xtsz
1336039938, terra1dgsu3mdpk70aal6d0yu6x5h2ed9lktz6pu2s9s
29836486, terra1dgtkk3zh5q40a0sdf4j6us5dqmftty3pe3nu56
93105041, terra1dgtlzahcljyte8sfcx983ue4m8ymycszd5zhpf
0, terra1dgtz698j9mhv8fhpuerdz7zj9rf3scvf8pq4vg
0, terra1dgu75nqge839wsk56h948xawufwk0fdrartpxk
28925645, terra1dgu9u2erhnyll2yrpzccc6qwf3r3xu7rlfq9mw
0, terra1dguajk3gt53dhezrw28lw3rjq7qpu0a9c4h6sq
85526443, terra1dgw0zcdqdgm25c4qfpdz9cvgu27qa2ax0p4r3c
0, terra1dgwjf7rzykul0fpvra3m4k564je747hvkwdc2x
18529721, terra1dh20l4u2f8ms747tqdhlsv9rmw897gzwsw4lxn
18473222, terra1dh2vvvcy5x8q8f32caf9kxqledggwxrmp5fgn9
0, terra1dh3wh2hn07tc72qp4slta30cfmxq3k76zxyqkh
0, terra1dh3x8awxkpna7njgyxjza9a8t0dkaf3vp3nqus
47291449, terra1dh54cz2maclt0r6h9dua78862uahju8h9ypm99
0, terra1dh8n7d3fklwlhtwudu936ghpzlsug0r0wjrhzj
7660, terra1dh9jlu8u4fh2hlxkgak9fn7tt265e8ywrt0l7t
0, terra1dha0256a5lkhhg2p309jvypmq3w55z82rjxzyd
46603641, terra1dhcj4lkls7xtkxvwjdscvsr5y53gsflmckeduw
0, terra1dhf995x5rhh0w6yswlml3p8gfvfjk0s0zxkvpy
57576354, terra1dhfc6qpdsyjkvrr0faaja8y84h4zpwdz4s49zx
7138, terra1dhgft4ka6373ydl54mhhv2pvht7hc3jyp3f254
0, terra1dhgj5jzsvcw20p968t4xg5xmqduy6g22t080yt
135895518, terra1dhh73w9faygazrtacake6ud27x5kxa6ehmhr90
0, terra1dhj6pl9ke4w9zqzwwfdthj7kqlx4ahj8hmglva
0, terra1dhk452uyjaff5t6vwt93s7s6em9v3d3wjzcr4q
44254239, terra1dhn0xcstq093qjw8rvxfn3nymhvlfallxs8w82
156326962, terra1dhpcrsdkrp0ltudmshln60dr8v74w0lltt4cqc
33416864, terra1dhssp8l4nead2tu3azpxgdur293d5vmd6uq94w
33091786, terra1dhu750q8wpa9fak9lt0uw83fkwv8pnlegznfyc
7660, terra1dhumdqgauu382setnsud3yvhjf09rwh84njl6j
0, terra1dhwh8szq6avpukepj6ntyz69uvn296ase7mdmn
199, terra1dhyheeltf3yrsj7e5ypyu9z7s4xxxkmp5xcfjh
0, terra1dhzn3ues0f0qrxw8tzk94udfzwucs5nf2v8972
0, terra1dhzrt0np72k0hwttm47fyyzvdvamhmv7248kmj
0, terra1dj23y03qxa3vjhp6v0tqndpxqrr78y0klhhnrw
0, terra1dj443kh5mgycnzw09df5z5x4zldhrcusc4th7x
146104340, terra1dj552udne0zhcu8lvnlsedrjrf2rucm7datknr
21035235, terra1dj6ttlz78xz67xmqqw497864w2tgcxr99agg8t
6913, terra1dj7wqdmx4ks78rzt3atafkqwfa20k88gye8wr2
0, terra1djaedg63t555et9j2h9gem8qcelr4eup33sedx
0, terra1djam6chnjadgp6a9v508p4yxrgkurqh0rq0crn
0, terra1djjsxhl697g03cks9lvf8gf5jrupfau832jnas
104798069, terra1djk9lxjuxm8d3u056v4ksha668ky56kxj8ed5r
4321951, terra1djkwwpgevx42h8j7zwtgtvy2zcd2z345n5kuhn
7660, terra1djna0z8ulwrzfudq3k0kz90drj55yr7d0szt52
0, terra1djnmpy6tk9ly7sgtdq876fkgjltq2pjmg7whqu
268919929, terra1djnp65yg2xkjvf6myhv69n4njhdsnzh0sed0sn
67845, terra1djnyg79n5t7r4qcsa2tw6ppu3yr2tu93gx0dtv
81187718, terra1djqsxw7tusxyy9j38yvs750lldu5sf7fkwvhgz
24084244, terra1djrjs0fff368sx6vfzghftmlm5eejz08p23yl6
0, terra1djsvjeylpgu9x6x8p6362fuc9fgptng4ckayth
0, terra1djwhgp6f43x4shrtgk40hszhl8gm7m0p302tyr
4214903927, terra1djxn7w8rnwuvsumqtp6kuvvqj647nrllpkrrtq
85126557, terra1djxx6hsxzx4usefn0ajw9ddacaengerttats42
90189712, terra1djz37375zltjvdylk5ljpyf59ql060ph3xdkwy
34165601, terra1djznfetm94rlvk68rzhz24j8gprpkzms6pjydx
0, terra1dk29mskzsu74sp85l8u8vua0fjjdhumzdyf2nw
0, terra1dk2kecvqdvdyjtjw9ph9cu80g7jz30qajw82w6
4920, terra1dk5jxjvl2ha8nwhh9rruqeavft93h7x3q0ue9t
36946445, terra1dk87svelku4maevmpa9c2mmej9dllrl97tj4kp
0, terra1dk8n99v5m4frrzvw444u8gktws4v2mmnyhtfpg
44414869, terra1dk8pmyrdvk02nvwg6az45n9zlvv4rgpu2ckgzy
0, terra1dka64ss9v8hasjq88ys8gllyrvxcevkla08gcc
0, terra1dkaqje55sw5rq8npdxdf7p9zkhjr307ckk9d28
87889192, terra1dkdlhq4age0qpl5xcmdxmgnsddwd6wv77h3s47
0, terra1dke3w6dv35rwnrrrmdala47qv9dugytr44cest
0, terra1dkewp20ny3dekmpdez9tkjdg3p88v5jlmgpt25
0, terra1dkez47zyfsc8jutwspsanhr08harzkexc2vuas
2527018, terra1dkh45axzg0j52m23yazl8j4d8aznhgwpytf4v6
20296929, terra1dkhv0ngcyzn998c6k0c824jdptau85zumwd29m
0, terra1dkj9t0am0avh0lv4n2uldyk2tap2awh5x53n4e
5802692, terra1dkjnv30peypep50sem0xhpdvqgsts8qlsykzsv
1501, terra1dkkt3ga6l85hrc6mzdwl48qcp3uukkup9m8ktz
5574, terra1dkl6rt9zu4gzy5a202qh03xt63zzzuudv6805e
18758425, terra1dkmpd42zkn7lv0j0u2wp9ryqw5j8xqcrpf96vd
14252293, terra1dknf29ugh02h640kuzxwrjztreselgmkv0mxw7
0, terra1dkpny3he0qpqcmdv4z984dc6asjyyf69ltl6v9
0, terra1dkpzmygf7zjx7auw0et2e397wl5f3k0zhxnyjh
0, terra1dks5sd4fzrmetqzrs86fh46ucvpjeapktvjcg3
0, terra1dks8psakrnmzf6x566r28aqyp84ztj7ayegy9l
2352930811, terra1dksmuk66dmc7283lvgedfm6g4ym9egc4e05eum
1112978755, terra1dkyk7rve097xq3xvhcc4y4k0wt8dltgm0j3mcm
0, terra1dkyphs0gftagfa69l3a5huvfqs3t7a7gxap9mt
7098, terra1dkz82guawz5h7kjarhek59c44e9wlg2rhtrrpk
973858, terra1dkzk7x70y4648xje49g233np69d7lpr6362u0u
0, terra1dkzyheeygpdq6ysfaj54r3psdenmuhchtjnrvx
0, terra1dl09cxz5pfgkwdnajh9qxjr4wzgqscd5ph6659
5473222, terra1dl0qyrpwcq0fqak4ymes07w3aarmvk8u6k4e0l
0, terra1dl3kpl2svfeze056h660ll6yghzxedjjag733m
0, terra1dl5gplvpuvend5w85mt9yn5xlt8rvw5jxqqws7
9550, terra1dl69fhdcnkttpmsnjsudehmqhshatxmfv65cuf
2983648, terra1dl73jzgpq9v7kzfvdmmnqwe4l5vayd0w9ul5y9
0, terra1dl7wlhq5s0hv70a0t47fjcnssq9vxuqhzc68yl
9439396, terra1dl8p6t84kg35zju0xc4a37a8zmezgramv0ntp9
0, terra1dla0f8z6lhrfcydfa7xaejw45vfvpel26uqdm3
6011388996, terra1dlaly3jqhvfwwen0nqqrrxne9qjaq3elc300q2
0, terra1dlas09cns58q7efld0xjru0zq0zl60juf7reta
133372773, terra1dld9xm0jg0z62tau3g04plfywj8f0wmdvrs94r
0, terra1dldeddum9lc4s5zz6m8u9yaswsdhk0e6stn9as
186087, terra1dlhqy5g0ammgjldcwnsrfr7fmvnlh6wn2rxpxy
19396883, terra1dlj4jducyy3gdk34q4v6a8682antgwz8slsxcu
31536550, terra1dljd99vrj4l96wh27x0ux7mmn6usnndewzujla
437027888, terra1dlkz64vwycj3z0y6c05xl833j97akapr6zg9z5
248624570, terra1dll3gax7qcqydgy50eefeul07ewge07wvhw6fc
0, terra1dll3tyf9mq3zskkc8wy4xthpyk2d9044j7mjyj
2305076, terra1dllt5vs0269x46yjcrukpuj6ypsqms8069a27r
0, terra1dln54zlges2nw22g5887g8y7ejly88qs4gt4ep
0, terra1dlnfhyw6vweyqn3d58fgcwdly6x45e4kkud5c5
1780036, terra1dlr4s2f0x0vqf97z6tpjqf5we5r4z07hfw2dax
295560390, terra1dlr7jueuapl7ekqx4l2hfenjuhk05zunf0nfjf
1247666298, terra1dlsg3hcxtpa99yd2mnu5k0s8rq047khxgzq69q
0, terra1dlw0rf4m7yvvhqxsedxv9h2ntxrhgr88ajpygl
0, terra1dlwrnhyrfeq0tp76cp674t6pgdx7rf0xp6kat8
0, terra1dlwx89wesu43n587jza5d4sjxup687v64fj9aq
0, terra1dlwxp2t0dkhyezwv75q5rlvrntax4xhrp2fr33
0, terra1dlxh37268t3xwennk8h92nr54pjhxnyrsrkjm9
0, terra1dly8ffdnen2dvjj2jaxqz75edduhffz949ltg2
7139, terra1dm0hgu89u878pq5xd3e3008ghhks0l7jgzfevk
0, terra1dm2d4u8a3lg09lkra7ejy6j79ft8e65yfvjuwv
